ResourceID,RENO,RENO_TYPE,SITE_NAME,NAME_TYPE,RETYPE_Valueid,SITECODE,SITECODE_TYPE,DESCRIPTION,DESCRIPTION_TYPE,REEDATE,REEDATE_TYPE,REEDATEPREC_Valueid,RELDATE,RELDATE_TYPE,RELDATEPREC_Valueid,NGRPREC_Valueid,WKT
00000000-0000-0000-0000-00000lhde192,192,838a206c-7975-4695-a2ae-1575b1e07984,"22 Beaumont Fee",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on130,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-06-05,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-06-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542513011064888 53.232715638702651)
00000000-0000-0000-0000-00000lhde192,,,,,,,,"The lowering of ground level for a new conservatory revealed mainly dark earth and brick rubble with a hint of clay at maximum depth (0.30m)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde193,193,838a206c-7975-4695-a2ae-1575b1e07984,"Saltergate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on131,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-06-14,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-06-14,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.537754776788624 53.229016559334568)
00000000-0000-0000-0000-00000lhde193,,,,,,,,"Laying of a new gas main exposed a section of the colonia wall showing a rear face and core. Large limestone blocks and pink mortar were used mainly. A creamy coloured mortar was also noticed which may represent a later wall built on the Roman foundation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde194,194,838a206c-7975-4695-a2ae-1575b1e07984,"88 Bailgate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on132,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1984-06-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1984-06-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538555223897011 53.234986506153241)
00000000-0000-0000-0000-00000lhde194,,,,,,,,"Trenches for a new building revealed the line of a Roman building on the east side of Ermine Street. Foundations of considerable size including a stone with engaged column. The building was judged to have been of monumental size. The stone was removed by an unknown party.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde195,195,838a206c-7975-4695-a2ae-1575b1e07984,"40 Silver Street (Deep Pan Pizza)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on133,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-07-25,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-07-25,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,eaaf330f-0f60-45a6-85da-55c0a470dc0a,POINT (-0.53865446017436 53.229872619209239)
00000000-0000-0000-0000-00000lhde195,,,,,,,,"A deep narrow service trench showed evidence of accumulation of dump material directly below street surface. There also appeared to be a layer of smaller stones (?surface)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde196,196,838a206c-7975-4695-a2ae-1575b1e07984,"57 Hillside Avenue",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on134,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-07-13,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-07-16,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.512059193347142 53.231692123928774)
00000000-0000-0000-0000-00000lhde196,,,,,,,,"A roughly dressed north-south wall was cut into by foundation trenches. One Roman potsherd was found along with tile fragments. It was thought that this could have been an outbuilding of the Greetwell Villa",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde197,197,838a206c-7975-4695-a2ae-1575b1e07984,"6 Eastgate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on135,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-08-02,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-08-02,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,eaaf330f-0f60-45a6-85da-55c0a470dc0a,POINT (-0.537844569872401 53.235175563267589)
00000000-0000-0000-0000-00000lhde197,,,,,,,,"An area 3.5m x 5m was excavated by machine to a depth of 0.4m-0.5m for foundations for 6A and 6B Eastgate, judging from sketch plan on the Observation Note card. A great deal of rubble was seen in what appeared to be a makeup layer, but there were no visible structures",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde198,198,838a206c-7975-4695-a2ae-1575b1e07984,"Free School Lane (N end)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on136,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-08-10,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-08-10,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.537579586529109 53.230201042834025)
00000000-0000-0000-0000-00000lhde198,,,,,,,,"A possible limestone wall was noticed in the NE corner of this service trench, but no other features were noticed, apart from the make up for the Silver Street carriageway",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde199,199,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln Cathedral Chapter House path",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on137,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-08-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-08-18,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535539641158952 53.235102320328139)
00000000-0000-0000-0000-00000lhde199,,,,,,,,"Re-planting of turf layer to a depth of 25cms revealed no archaeological features",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde200,200,838a206c-7975-4695-a2ae-1575b1e07984,"Kesteven Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on138,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-09-04,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-09-04,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535837878661566 53.224165586778255)
00000000-0000-0000-0000-00000lhde200,,,,,,,,"Observation of a service trench 1.3m  deep. A possible ditch was noticed in north and south facing sections, at 0.65m below surface but no other archaeological features were visible",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde201,201,838a206c-7975-4695-a2ae-1575b1e07984,"Motherby Hill",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on139,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-09-07,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-09-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542726998182398 53.233473384032983)
00000000-0000-0000-0000-00000lhde201,,,,,,,,"A hole dug to locate water pipes exposed a limestone wall at a depth of 30cm. It comprised mainly irregular shaped stones with a mortar filling, but the ends of two dressed stones were also seen",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde202,202,838a206c-7975-4695-a2ae-1575b1e07984,"West Bight",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on14,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1983-03-03,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1983-03-03,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539444035058742 53.236166051925132)
00000000-0000-0000-0000-00000lhde202,,,,,,,,"A series of trenches was examined up to a depth of 1.5m. Some sandy coloured layers were seen plus evidence of medieval walls and a possible floor",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde203,203,838a206c-7975-4695-a2ae-1575b1e07984,"St Pauls Lane",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on281,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1990-10-10,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1990-10-10,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539411643814077 53.235797080163614)
00000000-0000-0000-0000-00000lhde203,,,,,,,,"In a shallow (0.76m deep) trench for  British Telecom along St Pauls Lane, burial material was recorded",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde204,204,838a206c-7975-4695-a2ae-1575b1e07984,"Monks Road, West end",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on141,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-09-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-09-18,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535685907081047 53.230816059001285)
00000000-0000-0000-0000-00000lhde204,,,,,,,,"Archaeological monitoring and recording (watching brief). Excavations in the north side of carriageway revealed an amount of human bone including a skull. These may be associated with St Rumbolds cemetery; however, they may have been disturbed.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde205,205,838a206c-7975-4695-a2ae-1575b1e07984,"Greetwell Road, west part",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on142,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-09-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1989-09-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.525993770537218 53.235146476209295)
00000000-0000-0000-0000-00000lhde205,,,,,,,,"This service trench (quarter of a mile long) showed only natural sand over stony sand/clay except at the western end where traces of archaeology were noticed, or disturbed features, or possibly heavy disturbance (?quarrying)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde206,206,838a206c-7975-4695-a2ae-1575b1e07984,"St Nicholas House, 70 Newport",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on143,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-07-12,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-07-12,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,eaaf330f-0f60-45a6-85da-55c0a470dc0a,POINT (-0.537599346293865 53.241051773299702)
00000000-0000-0000-0000-00000lhde206,,,,,,,,"Evidence for possible medieval occupation was indicated by the presence of a stony layer. Just above natural there seemed to be a slightly disturbed occupation surface which contained Roman pottery sherds",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde207,207,838a206c-7975-4695-a2ae-1575b1e07984,"57/59 Monks Road (rear of)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on144,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-09-15,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-09-16,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532295076626693 53.230522645065989)
00000000-0000-0000-0000-00000lhde207,,,,,,,,"Building renovation was watched to reveal a series of layers indicating building construction, 19th century activity, etc., but little of archaeological interest",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde208,208,838a206c-7975-4695-a2ae-1575b1e07984,"North Witham Bank",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on145,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1980-08-05,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1980-08-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.541137875683388 53.228653480105784)
00000000-0000-0000-0000-00000lhde208,,,,,,,,"In a 9ft (2.74m) deep hole two distinct layers were encountered, both containing pottery. Upper layer represents 12th-century build-up for the river bank and the lower represents pre-late 12th-century river silting with rubbish etc. One sherd of Roman pottery was also found",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde209,209,838a206c-7975-4695-a2ae-1575b1e07984,"Bishops House Eastgate",81dd62d2-6701-4195-b74b-8057456bba4b,acac9477-f734-4e46-bf46-11f11de17241,on146,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1985-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1985-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536196133468305 53.235622793057942)
00000000-0000-0000-0000-00000lhde209,,,,,,,,"A piece of late medieval oak timber was removed from Bishops House and drawn by A Smith",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde210,210,838a206c-7975-4695-a2ae-1575b1e07984,"Castle Villa 14 Drury Lane",81dd62d2-6701-4195-b74b-8057456bba4b,b15ec403-e33a-4960-9129-2a1c731d636c,on147,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1983-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1983-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.540841801160338 53.2338368761975)
00000000-0000-0000-0000-00000lhde210,,,,,,,,"Stones thought to have originated from St Catherines Priory were incorporated into a Victorian arch. A Smith recorded these in situ",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde211,211,838a206c-7975-4695-a2ae-1575b1e07984,"St Peter at Gowts Church",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on148,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1983-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1983-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543963537962723 53.221757017102433)
00000000-0000-0000-0000-00000lhde211,,,,,,,,"A column base found loose in the graveyard and 3 tomb slabs built into the church wall were all drawn by A Smith",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde212,212,838a206c-7975-4695-a2ae-1575b1e07984,"Newport/Riseholme Road roundabout",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on149,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-14,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-14,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538027406313564 53.244760748389012)
00000000-0000-0000-0000-00000lhde212,,,,,,,,"Service trench dug through roundabout on the line of Ermine Street. No sign of the Roman road but badly cut about by service trenches",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde213,213,838a206c-7975-4695-a2ae-1575b1e07984,"Sewell Road, east of St Annes Bedehouses",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on150,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-11,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-12,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.525760606525543 53.23321081816421)
00000000-0000-0000-0000-00000lhde213,,,,,,,,"Work on building a new block of flats, Sewell Court, was watched, but no archaeology was seen with natural being visible at 0.30m below topsoil. The foundations of Lindum Lodge were observed.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde214,214,838a206c-7975-4695-a2ae-1575b1e07984,"Cantilupe Chantry House",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on151,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-13,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-13,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535496394937367 53.233735364055676)
00000000-0000-0000-0000-00000lhde214,,,,,,,,"During the insertion of a land drain on the east side of the building, the foundations of the original building were exposed, and a chamfered plinth in the north wall and a ?blocked doorway were visible. The east wall had offset foundations, a buttress and no plinth. At the south end was a blocked doorway",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde215,215,838a206c-7975-4695-a2ae-1575b1e07984,"5 Gibraltar Hill (south of)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on152,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-13,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-13,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.540744600684323 53.23317045345398)
00000000-0000-0000-0000-00000lhde215,,,,,,,,"An old boundary wall exposed a section which showed garden soil with modern pot over an ?ash pit with a brick wall. The lower level was a band of grey loam, probably post-medieval",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde216,216,838a206c-7975-4695-a2ae-1575b1e07984,"64-66 The Park",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on153,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-17,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-17,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543297509596339 53.231673441374241)
00000000-0000-0000-0000-00000lhde216,,,,,,,,"At number 66 the rear face of the thickened Roman wall was visible c.1.5m east of the step to No.66 and c.0.70m below modern ground level. Greyish brown loam was seen to its east, possibly representing the rampart",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde217,217,838a206c-7975-4695-a2ae-1575b1e07984,"Greetwellgate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on154,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-26,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-30,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.531831718922853 53.235308419093137)
00000000-0000-0000-0000-00000lhde217,,,,,,,,"Traces of possible medieval road surfaces were seen overlying slight indications of a Roman surface at c.1m depth. Also on the line of Winnowsty Lane westwards were indications of Roman stone buildings or foundations",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde218,218,838a206c-7975-4695-a2ae-1575b1e07984,"Union Road and Carline Road (Corner of)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on155,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-31,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-11-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543166558992791 53.234206917028644)
00000000-0000-0000-0000-00000lhde218,,,,,,,,"In the north part of the small area in front of the Charlesworth statue. An east-west mortared stone wall was seen below the top of the turf. It was a rough, unfaced, sandstone?/limestone mortared wall and probably part of the foundations for the south wall of the South Lodge of The Lawn.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde219,219,838a206c-7975-4695-a2ae-1575b1e07984,"3 Vicars Court",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on156,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-19,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535505645094838 53.233025296190334)
00000000-0000-0000-0000-00000lhde219,,,,,,,,"Investigations to determine the reason for building subsidence on the south side. Report to be provided by N Field LAS.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde220,220,838a206c-7975-4695-a2ae-1575b1e07984,"Vicars Court (east side)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on157,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-10-26,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-10-26,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535259277075083 53.233220041140321)
