ResourceID,SOURCENO,SOURCENO_TYPE,TYPE_Valueid,AUTHOR,TITLE,TITLE_TYPE,PUBLICATION_PLACE,Date,EDITOR,PUBLISHER,JOURNAL_SERIES_NAME,PAGES,SERIES_NO
00000000-0000-0000-0000-00000lhds908,908,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Kilmurry, K.","Excavations in Thetford, 1948-59 and 1973-80: Stamford ware",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1984,"Rogerson, A. & Dallas, C.",,"East Anglian Archaeology Research Reports","124-5","22"
00000000-0000-0000-0000-00000lhds331,331,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"King, D.","St Marks Church and Cemetery: Decorated window glass",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1986,"Gilmour, B. J. J. & Stocker, D. A.","Council for British Archaeology","The Archaeology of Lincoln","42-3","13-1"
00000000-0000-0000-0000-00000lhds332,332,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"King, D.","St Marys Guildhall, Lincoln: The medieval window glass",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1991,"Stocker, David","Council for British Archaeology","The Archaeology of Lincoln","73-5","12-1"
00000000-0000-0000-0000-00000lhds334,334,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Kyriacou, Celia","Archaeology in Lincolnshire 1984-1985: Conservation: Ivory Seal matrix from Hungate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1985,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","50-2","1"
00000000-0000-0000-0000-00000lhds336,336,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Lane, T.","Archaeology in Lincolnshire 1987-1988: Some crop marks in Crowland",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1988,,"Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","8","4"
00000000-0000-0000-0000-00000lhds337,337,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Le Marie, Michelle","Lincoln Archaeology 1990-1991: Laboratory Work: Investigation for identification purposes",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","36-7","3"
00000000-0000-0000-0000-00000lhds339,339,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Leahy, Kevin","Pre-Viking Lindsey: The Anglo-Saxon Settlement of Lindsey",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Vince, Alan","City of Lincoln Archaeology Unit","Lincoln Archaeological Studies","29-44","1"
00000000-0000-0000-0000-00000lhds924,924,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Lentowicz, I. and Percival, S.","The Late Saxon and medieval Pottery Industry of Grimston, Norfolk: Excavations 1962-92: The Pottery from Site 24054 (Vong Lane)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Dereham",1994,"Leah, M.","Field Archaeology Division, Norfolk Museum Service","East Anglian Archaeology Reports","80-83","64"
00000000-0000-0000-0000-00000lhds925,925,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Little, A.","The Late Saxon and medieval Pottery Industry of Grimston, Norfolk: Excavations 1962-92: The Pottery from Sites 22954 and 24054",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Dereham",1994,"Leah, M.","Field Archaeology Division, Norfolk Museum Service","East Anglian Archaeology Reports","84-101","64"
00000000-0000-0000-0000-00000lhds375,375,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"MacGregor, Colin","Lincoln Archaeological Trust 1980-81: Metallography: ancient nails from Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1981,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","20-2","9"
00000000-0000-0000-0000-00000lhds345,345,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Magilton, J. R. ","Archaeology in Lincoln 1981-1982: Monson Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1982,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","17-19","10"
00000000-0000-0000-0000-00000lhds344,344,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Magilton, J. R. and Stocker, D. A.","Archaeology in Lincoln 1981-1982: St Marys Guildhall",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1982,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","8-16","10"
00000000-0000-0000-0000-00000lhds349,349,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Magilton, John","Archaeology in Lincolnshire 1984-1985: `The Great and Unrecupable Decay of the City: Lincoln houses in medieval and early modern times",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1985,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","53-4","1"
00000000-0000-0000-0000-00000lhds363,363,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, J. E.","Archaeology in Lincolnshire 1986-1987: Small Finds",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1987,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","34-5","3"
00000000-0000-0000-0000-00000lhds364,364,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, J. E.","Archaeology in Lincolnshire 1987-1988: Finds from excavations 1987/88",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1988,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","33-4","4"
00000000-0000-0000-0000-00000lhds368,368,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Mann, J. E.","St Marks church and cemetery: Small finds",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1986,"Gilmour, B. J. J. & Stocker, D. A.","Council for British Archaeology","The Archaeology of Lincoln","41-3","13-1"
00000000-0000-0000-0000-00000lhds354,354,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Lincoln Archaeological Trust 1978-1979: Three small finds from St Paul-in-the-Bail",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1979,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","28-30","7"
00000000-0000-0000-0000-00000lhds356,356,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Lincoln Archaeological Trust 1980-81: An ornamented dagger-sheath",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1981,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","25-6","9"
00000000-0000-0000-0000-00000lhds358,358,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Archaeology in Lincoln 1981-1982: Finds from St Marys Guildhall and Monson Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1982,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","30-3","10"
00000000-0000-0000-0000-00000lhds359,359,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Archaeology in Lincoln 1982-1983: Some Roman Military Finds From Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1983,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","32-5","11"
00000000-0000-0000-0000-00000lhds360,360,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Archaeology in Lincoln 1983-1984: Old Balls of Wood",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1984,"Jones, M. J. & Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","25-7","12"
00000000-0000-0000-0000-00000lhds361,361,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Archaeology in Lincolnshire 1985-1986: Finds from Hungate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1985,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","48-50","1"
00000000-0000-0000-0000-00000lhds365,365,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Lincoln Archaeology 1989-1990: Finds from Saltergate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1990,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","8-9","2"
00000000-0000-0000-0000-00000lhds366,366,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Lincoln Archaeology 1989-1990: Finds from High Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1990,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","12-13","2"
00000000-0000-0000-0000-00000lhds369,369,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Lincoln Archaeology 1990-1991: Rubbish rediscovered!",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","34-6","3"
00000000-0000-0000-0000-00000lhds370,370,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny","Lincoln Archaeology 1992-1993: Roman Wall Veneers",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, M. J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","45-7","5"
00000000-0000-0000-0000-00000lhds355,355,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Mann, Jenny E.","Lincoln Archaeological Trust 1979-1980: Roman jewellery from recent excavations",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","25-7","8"
00000000-0000-0000-0000-00000lhds372,372,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Marshall, Pamela","Lincoln Archaeology 1991-1992: The Stonebow Survey",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1992,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","25-7","4"
00000000-0000-0000-0000-00000lhds694,694,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"McKinley, J. I.","Burial Archaeology: Cremations: Expectations, methodologies and realities",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Oxford",1989,"Roberts, C. A., Lee, F. & Bintliff, J.","British Archaeological Reports","British Archaeological Reports British Series","65-76","211"
00000000-0000-0000-0000-00000lhds703,703,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"McKinley, J. I.","Wallington Road, Baldock, Hertfordshire: The excavation of a late Iron Age and Romano-British cemetery: The Cremations (1984)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,,"Burleigh, G. & Matthews, K.",,"The Excavations at Baldock 1978-1989",,"1"
00000000-0000-0000-0000-00000lhds377,377,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Miles, P.","Archaeology in Lincolnshire 1986-1987: Waterside North",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1987,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","32-3","3"
00000000-0000-0000-0000-00000lhds378,378,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Miles, P.","Archaeology in Lincolnshire 1987-1988: Castle West Gate 1987",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1988,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","21-4","4"
00000000-0000-0000-0000-00000lhds380,380,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Miles, P. and Jones, M. J.","Archaeology in Lincolnshire 1987-1988: Mint Wall",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1988,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","26-7","4"
00000000-0000-0000-0000-00000lhds381,381,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Miles, P., Young, J. and Wacher, J.","A late Saxon kiln-site at Silver Street, Lincoln: The excavation",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1989,,"Council for British Archaeology","The Archaeology of Lincoln","183-202","17-3"
00000000-0000-0000-0000-00000lhds379,379,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Miles, Paul","Archaeology in Lincolnshire 1987-1988: Waterside North",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1988,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","20-1","4"
00000000-0000-0000-0000-00000lhds383,383,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Miles, Paul","Lincoln Archaeology 1988-1989: The lower walled city in detail (c) The SE quarter",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1989,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","24-6","1"
00000000-0000-0000-0000-00000lhds384,384,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Miles, Paul","Lincoln Archaeology 1992-1993: The Lincoln Urban Archaeological Database",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, M. J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","50-1","5"
00000000-0000-0000-0000-00000lhds386,386,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Moore, C. N.","The Defences of the Upper Roman Enclosure: Appendix: the Newport Arch - a reconsideration",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1980,"Jones, M. J.","Council for British Archaeology","The Archaeology of Lincoln","56-60","7-1"
00000000-0000-0000-0000-00000lhds898,898,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Moorhouse, S.","Medieval Industry: The medieval pottery industry and its markets",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1981,"Crossley, D. E.",,"Council for British Archaeology Research Reports","96-125","40"
00000000-0000-0000-0000-00000lhds741,741,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Morris, C. A.","The East and North Gates of Gloucester and Associated Sites, Excavations 1975: Wooden Objects",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Bristol",1983,"Heighway, C. M.",,"Western Archaeological Trust Monographs","206-10","4"
00000000-0000-0000-0000-00000lhds743,743,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Morris, C. A. and Evans, D. H.","Excavations at 33-35 Eastgate, Beverley, 1983-6: The Wood",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1992,"Evans, D. H. & Tomlinson, D. G.",,"Sheffield Excavation Reports","189-209",
00000000-0000-0000-0000-00000lhds390,390,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"O'Connor, T. P.","Integrating the subsistence Economy: Feeding Lincoln in the 11th century - a speculation",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1983,"Jones, M.",,"British Archaeological Reports International Series","327-30","S181"
00000000-0000-0000-0000-00000lhds388,388,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"O'Connor, Terry","Lincoln Archaeological Trust 1979-1980: Animal bones from medieval levels at Flaxengate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","33-6","8"
00000000-0000-0000-0000-00000lhds391,391,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Otter, M. and Jones, M. J.","Archaeology in Lincolnshire 1986-1987: St Marks Station",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1987,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","27","3"
00000000-0000-0000-0000-00000lhds392,392,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Otter, M. and Jones, M. J.","Archaeology in Lincolnshire 1987-1988: St Marks Station 1987",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1988,,"Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","24","4"
00000000-0000-0000-0000-00000lhds393,393,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Otter, Malcolm","Lincoln Archaeology 1988-1989: Lincoln Castle, West Gate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1989,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","13-16","1"
00000000-0000-0000-0000-00000lhds765,765,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Parsons, D.","The Anglo-Saxon church: Sacrarium: Ablution Drains in Early Medieval Churches",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1986,"Butler, L. A. S. & Morris, R. K.","Council for British Archaeology","Council for British Archaeology Research Reports","105-121","60"
00000000-0000-0000-0000-00000lhds399,399,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Perring, Dominic","Lincoln Archaeological Trust 1980-81: Early medieval development at Flaxengate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1981,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","17-19","9"
00000000-0000-0000-0000-00000lhds681,681,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Poole, C.","Danebury: an Iron Age hillfort in Hampshire, 2, The excavations 1969-1978: Objects of baked clay",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1984,"Cunliffe, B.","Council for British Archaeology","Council for British Archaeology Research Reports","398-407","52"
00000000-0000-0000-0000-00000lhds407,407,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Reece, Richard and Mann, Jenny E.","Lincoln Archaeological Trust 1979-1980: Roman coins",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","28-9","8"
00000000-0000-0000-0000-00000lhds766,766,838a206c-7975-4695-a2ae-1575b1e07984,426a3c56-b588-4b18-928a-89f97fe70fab,"Richardson, Beth","The Roman Quay at St Magnus House, London: Excavations at New Fresh Wharf, Lower Thames Street, London 1974-78: Pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1986,"Miller, Louise, Schofield, John & Rhodes, Michael","London and Middlesex Archaeological Society","London and Middlesex Archaeological Society Spec Pap","96-138","8"
00000000-0000-0000-0000-00000lhds923,923,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Rogerson, A. and Dallas, C.","Excavations in Thetford 1948-59 and 1973-80: The pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Dereham",1984,"Rogerson, A. & Dallas, C.","Norfolk Archaeological Unit","East Anglian Archaeology Reports","117-166","22"
00000000-0000-0000-0000-00000lhds951,951,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Rose, Y.","Lincoln Archaeology: Strut House, 35 St. Catherines, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1994,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","18","6"
00000000-0000-0000-0000-00000lhds427,427,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Smith, Keith","Archaeology in Lincoln 1982-1983: Reassembly of a complete Anglo-Scandinavian storage vessel from Grantham Street, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1983,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","38-41","11"
00000000-0000-0000-0000-00000lhds428,428,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Snell, Andrew","Archaeology in Lincoln 1983-1984: Spring Hill",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1984,"Jones, M. J. & Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","9-15","12"
00000000-0000-0000-0000-00000lhds429,429,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Snell, Andrew","Archaeology in Lincolnshire 1984-1985: Michaelgate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1985,"Nurser, E.","Trust for Lincolnshire Archaeology","Annual Report Trust for Lincolnshire Archaeology","38-41","1"
